"","trial","electrodes","bin_1","bin_2","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_foregone","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_var","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"1",1,"LAM1-LAM2",0.3956676025,0.222517885,-0.060042175,0.083791655,0.2121333035,0.2236103035,0.0589615135,-0.2932150715,-0.634290952,-0.485212521,-0.4429602105,-0.4844732105,-0.565071231,-0.593888679,-0.5874713695,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"2",1,"LAM2-LAM3",0.3728504085,0.509621503,0.35475191955,0.56969355955,0.29039944455,0.02031823655,0.0265850925,0.0262203045,-0.0171410955,0.1818921275,0.054088345,-0.00793864700000002,0.107544438,0.06674932325,0.15518320425,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"3",1,"LAM3-LAM4",-0.003237878,0.128223389,0.163120539,0.405479139,0.6376356935,0.6484250545,0.5352415095,0.367579082,0.389803552,0.562431667,0.620915922,0.6396932695,0.3020131045,0.0953004165,-0.0089360925,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"4",1,"LAM4-LAM5",-0.3646154402,-0.1635258657,-0.3822270592,-0.6016596322,-0.5189899822,-0.5015486422,-0.5478196922,-0.5362749657,-0.4903583867,-0.5890579862,-0.3836461712,-0.5417632347,-0.5901544227,-0.6900559307,-0.7448781502,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"5",1,"LAM6-LAM7",-0.322108296,-0.32017612,-0.517597375,-0.57798027,-0.486153755,0.039233285,0.41729178,0.487201426175,0.660730811175,0.468389601175,0.581718051175,0.512750915,0.056647723,-0.0692915855,-0.2153277105,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"6",1,"LAM7-LAM8",-0.60085112615,-0.21318237615,0.21896062385,0.31697866785,0.56615534285,0.54357973785,0.22967332785,0.52703708385,0.38495711735,0.31662087235,0.37396458235,0.12880328535,0.16049950885,0.04559836885,0.62764381885,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"7",1,"LHB9-LHB10",-0.4738651215,-0.5335570295,-0.6150901695,-0.2995521545,-0.2863289155,-0.3708558955,-0.333695176,-0.523378631,-0.6279427865,-0.281136659,-0.0383496935,0.222740416,0.2353725815,0.018903407,-0.260501733,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"8",1,"LAM8-LAM9",0.447787895,0.166579555,-0.297304945,-0.433675873,-0.116462273,0.083764227,0.395080802,0.73560792,0.77174742,0.8726388385,1.1048704635,1.0888394015,0.9904864615,0.885554333,0.476141093,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"9",1,"LAM9-LAM10",0.3918755175,0.5260364935,0.6386530265,0.5686629315,0.8866087015,0.8536828775,0.780143668,1.0080047924,0.8567849569,0.7339923309,1.0088390444,0.809893225,0.6109831755,0.7531552545,0.5146663795,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
"10",1,"LIP4-LIP5",-0.2230742623,-0.3092998223,-0.299082077,-0.3272395517,-0.3643281417,-0.2077086527,-0.115321635,-0.02391434,-0.006437105,0.327343961,0.594115711,0.545507123,0.714584063,0.5170872415,0.0885981225,3081,"DG_s15",-0.702,0.00200000000007,2.082,2.084,10,10,6,6,2.08,"Left",6,6,0,0,0,0,0,0,0,0,0,0,"10-10",4,4,10,6,10,6
