"","trial","time_1","time_2","time_3","time_4","time_5","time_6","time_7","time_8","time_9","time_10","time_11","time_12","time_13","time_14","time_15","time_16","time_17","time_18","time_19","time_20","time_21","time_22","time_23","time_24","time_25","time_26","time_27","time_28","time_29","time_30","time_31","time_32","time_33","time_34","time_35","time_36","time_37","time_38","time_39","time_40","time_41","time_42","time_43","electrodes","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"1",3,0.19775227987404,0.144544129263839,-0.0453718870580468,-0.296924522079833,-0.379300225262846,-0.15983249766705,-0.0174823190528963,-0.0430178164822843,-0.22081075937775,-0.39833763716474,-0.304033169664589,-0.0156164886413599,0.385205875310256,0.78830358048888,0.902130562390155,0.711271240971271,0.381225431069216,0.0297705657976497,-0.224709074699313,-0.0134158952861059,0.463234096356961,0.797364007149924,0.780269573790624,0.373618656994211,-0.263139724898772,-0.430479970147342,-0.181400409282625,-0.21110003552081,-0.575380567523892,-1.10622832955211,-1.41370697727077,-1.2396732680909,-1.06159677593307,-1.17182988609198,-1.62891713058491,-1.63827477358992,-0.828690587504508,-0.10758536646001,0.349092524976228,0.505426208474732,0.346677278301265,-0.0536990596885696,-0.328177600143051,"POL LIN9-Ref-POL LIN10-Ref",1487,"DG_s08",5.094,5.766,7.047,7.047,10,10,8,8,1.281,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"2",3,0.104264232011889,-0.363503991741276,-0.147623570232048,0.406863329961436,0.713057366838562,0.734523486719214,0.700637283009324,1.01592274920062,1.49518727954182,1.76142322458311,1.69622261468324,1.3239831542034,0.773127725304563,0.240907604684415,-0.225319830033554,-0.738922147994227,-1.19602237240406,-1.23585865959955,-1.20411993898481,-1.28546333163568,-1.15653196754047,-0.614268429401722,0.247986655639713,1.02575999007919,1.53080004443364,1.71533684337518,1.57768888414298,1.13665543532724,0.521297528933022,0.00234632956758496,-0.0436681861482962,0.361926141198947,0.722175676208081,0.746720686626862,0.470612913833766,0.22124684232493,0.337164306092771,0.699452604708337,1.07105022321327,1.33698195328321,1.44441154911273,1.31131330146234,0.882213094901196,"POL LIN4-Ref-POL LIN5-Ref",1487,"DG_s08",5.094,5.766,7.047,7.047,10,10,8,8,1.281,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"3",3,0.194012348275562,0.243085968611231,0.016233077418617,-0.453331394305414,-0.843635475003865,-0.581968450129798,0.00879744853115128,0.500525368141115,0.779058502585059,0.801643348408714,0.642806083129626,0.60328350793246,0.995775988369459,1.60542203671732,2.09945863074671,2.38305160754081,2.46867667685486,2.35612974007045,2.02702563379323,1.5431908244205,1.11100323771377,0.767119526853429,0.527083103884941,0.71051261296215,1.10515355738875,1.37082934423909,1.39403760591641,1.17148718094451,0.740273396053384,0.360506178328219,0.520367373338065,0.941926907669831,1.18229927775388,1.21615375757074,1.16609217749285,1.11641290102409,1.00028182418359,0.874427798893251,1.12806307027972,1.63807414220493,2.0332371951347,2.24410664532579,2.34418652618685,"POL LIN1-Ref-POL LIN2-Ref",1487,"DG_s08",5.094,5.766,7.047,7.047,10,10,8,8,1.281,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"4",3,0.249391098538608,0.136985456345547,-0.0315945102591186,-0.354782044625034,-0.728431366624132,-0.717884562016061,-0.612095918341421,-0.775464987218787,-1.15798611000257,-1.21699118618349,-0.589401934808624,-0.203617697718666,-0.0824123112187571,-0.0128714375638754,-0.00544076913491764,-0.203724390560746,-0.533471675158689,-0.725406626281927,-0.721531069703199,-0.701883654241636,-0.547246450368236,-0.120831153347165,0.297314052440512,0.50567883640632,0.46589864367205,0.491085903388937,0.715868537609623,0.762574159481417,0.629089163033859,0.80928976258974,1.10722517237329,1.1801984532797,1.09256461716748,1.08565268711916,1.20913404075166,1.33518911635669,1.44120432949213,1.55190951865518,1.59943637199199,1.45340459545239,1.08741449166226,0.56054026037036,0.152109415272875,"POL RIN11-Ref-POL RIN12-Ref",1487,"DG_s08",5.094,5.766,7.047,7.047,10,10,8,8,1.281,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"5",3,-0.0598513160262399,-0.04338688744145,0.040438940675811,0.0627992627918825,-0.117131233582706,-0.36858145851928,-0.26432552303609,0.102141464076416,0.35212345928378,0.44555476481256,0.446834876706207,0.318713358466843,0.030700740281052,-0.279838960650963,-0.31869605982361,-0.0404480788609689,0.197727698392068,0.153574287430816,-0.189944391881413,-0.646094919574832,-0.876222909469263,-0.865818480109983,-1.00064104445127,-1.48682290847459,-2.00788706974661,-2.02999838574266,-1.84516504645265,-1.61094383905785,-1.24338015268945,-0.760633008943078,-0.186093443860683,0.353081895189868,0.715926298640605,0.795781012937791,0.61055097266591,0.298752082853987,0.122454154674946,0.214079659055622,0.438191477687239,0.608920497243558,0.64933297312054,0.546907259072846,0.327269419613744,"POL RIN5-Ref-POL RIN6-Ref",1487,"DG_s08",5.094,5.766,7.047,7.047,10,10,8,8,1.281,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"6",3,0.364647914750927,0.290519511292359,-0.0599384714576665,-0.595228954585618,-1.16831336650357,-1.75146990394426,-2.42145494361681,-2.81663515093865,-2.75960519434106,-2.75733093655545,-2.78116392799811,-2.65312546879352,-2.568770191411,-2.26274212159143,-1.66316368474939,-1.16321613062306,-0.982795132788393,-1.17772631929457,-1.58992978422758,-1.54478580046444,-0.937383419883613,-0.466732088783365,-0.250150629998357,-0.211427030832501,-0.218723137910381,-0.20761777882481,-0.250641928358611,-0.484626904491359,-0.977776695219315,-1.48223493992578,-1.57110862459288,-1.35408555617686,-1.03607219736136,-0.701757996106219,-0.484865767504557,-0.458275477543504,-0.593789453364048,-0.760862911489447,-0.773408219532381,-0.588953005893432,-0.33015555548619,-0.0497753717510765,0.184493789787497,"POL LIN12-Ref-POL LIN13-Ref",1487,"DG_s08",5.094,5.766,7.047,7.047,10,10,8,8,1.281,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"7",3,0.823096949239634,0.138974931002481,-0.445030403613398,-0.517041476628716,-0.585060901497237,-0.820099240463596,-1.22366139842567,-1.88931633072739,-2.45709283452047,-1.64194596842128,-0.430006052506705,0.660261325801679,1.50326958759985,2.04298734614173,2.24599249173912,2.13440395531599,1.75365876934823,1.11235960211696,0.1879210649141,-0.980365448166731,-2.39871073567546,-3.45499430416736,-2.83745948997592,-1.9467040860486,-1.15951597881849,-0.485757302016579,0.0788204840833941,0.46258317710493,0.632472056614761,0.72718785558637,0.817319597374278,0.996739913161482,1.30446273649671,1.56880916216819,1.6147771603282,1.39947578362911,0.96913363709478,0.590297905084039,0.435290660109933,0.298547080328511,0.0621434088532329,0.0106096615619062,0.432852093335439,"POL RIN9-Ref-POL RIN10-Ref",1487,"DG_s08",5.094,5.766,7.047,7.047,10,10,8,8,1.281,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"8",3,0.0443428092724307,-0.0852008081524875,-0.0412314385487917,0.0820894374288468,-0.0172467137696835,-0.445625011679939,-0.792135163807639,-0.377624262821343,0.415018575527229,1.11082927501239,1.5708501596634,1.76899267613361,1.76020504399762,1.60831665222745,1.27322690899021,0.76626921290096,0.171823271684827,-0.610122158088348,-1.44107546354985,-1.70492630506141,-1.22250395120369,-0.293340337356907,0.342918887249937,0.585653301781688,0.613243374888535,0.701794440395471,0.769086796949367,0.617047044449841,0.221299788163222,-0.194685269603722,-0.21174245606236,0.124424771226792,0.459136260502882,0.586176443755967,0.382403746338102,-0.028369778630065,0.00187511084248548,0.317928766960486,0.357718065772298,0.302674375932822,0.750587003023174,1.2556517641687,1.46670925646077,"POL RIN4-Ref-POL RIN5-Ref",1487,"DG_s08",5.094,5.766,7.047,7.047,10,10,8,8,1.281,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"9",3,-0.2669027074444,-0.376103026200951,-0.0148677315161301,0.657873465161478,1.22065922994913,1.46386555116644,1.31041613087727,0.933137980913587,0.903516460616219,1.24966744556774,1.429123796977,1.26582401250425,0.690795463433737,-0.370698249725256,-1.44855889247657,-0.806563028832551,0.0398381378070969,0.416506357449373,0.513065618973778,0.590515164408307,0.881916625471062,1.1474138345417,1.27357665707103,1.31739398946948,1.29239060805233,1.09539958052912,0.696394284736821,0.138117358866994,-0.498000012365615,-1.02029415608723,-0.716830499505827,0.208545520950093,0.824798037195148,1.06746306025438,0.949961180149154,0.506890751730069,-0.255831748922528,-1.15725012621851,-1.65732753713412,-1.22881507420198,-0.329389478986311,0.426217776192365,0.867854093479787,"POL LIN10-Ref-POL LIN11-Ref",1487,"DG_s08",5.094,5.766,7.047,7.047,10,10,8,8,1.281,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
"10",3,-0.0969021634364431,0.0209437158963173,0.0346122076793911,0.0413462398607365,0.282297168460433,0.737659390452613,1.13652510170383,1.32777910308243,1.27726437054262,0.993569995096776,0.498584793059123,-0.139584744297851,-0.735953842583012,-0.856520349581006,-0.605209279557299,-0.287116779578252,0.145234087412947,0.644617619443938,1.02822207288847,1.17682962155478,1.03929158075472,0.631155910298435,0.251537606884934,0.333926707482426,0.618444457018622,0.688568429168566,0.442017741225586,0.131037560141261,0.27598677423711,0.604518110023168,0.770384863370499,0.715754816469703,0.464247676715368,0.11720749217322,-0.105422521712796,0.0832488645008347,0.39968226265198,0.573505388751288,0.569519442973204,0.349113409118353,0.0381393299276382,-0.0950656156291405,0.0424539322816884,"POL LIN3-Ref-POL LIN4-Ref",1487,"DG_s08",5.094,5.766,7.047,7.047,10,10,8,8,1.281,"Left",8,8,0,0,0,0,0,0,0,0,"10-10",2,2,10,8,10,8
