"","trial","electrodes","bin_1","bin_2","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","bin_27","bin_28","bin_29","bin_30","bin_31","bin_32","bin_33","bin_34","bin_35","bin_36","bin_37","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_disadvent_choice","ineq_advent_choice","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"1",1,"RIN4-RIN5",0.172490180033333,0.2379349609,0.349096227566667,0.3330651309,0.248167347566667,0.1504195809,0.0552911175666667,-0.0388725857666667,-0.155376292433333,-0.147193912433333,-0.0191808777666667,0.0768333729,0.0010706609,-0.114249119766667,-0.116144247766667,-0.000795178433333335,0.116774434233333,0.349504178233333,0.298379504233333,0.121933304233333,-0.0968571224333333,0.0127799742333333,0.225785386233333,0.287007719566667,0.2650670389,0.143595540233333,0.2867227929,0.361702273566667,0.455137479566667,0.249376254026667,0.10702270136,0.0953593392866667,0.06320410616,0.09613006216,0.0469876882333333,0.112969290433333,0.0993966011,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"2",1,"RTI2-RTI3",-0.194424862816667,-0.14472700615,-0.176740387483333,-0.18363552215,-0.210715327483333,0.0436436471833333,0.0934951631833333,0.0764627705166667,-0.06524510015,0.00333717951666666,-0.0525475058166667,-0.08830724715,-0.163249484816667,0.05318620185,0.13743459385,0.132020388516667,-0.0295465848166667,0.0662932351833333,0.12273173185,0.102042195183333,0.0455313285166667,0.15350948585,0.312126509183333,0.379240762516667,0.205576457183333,0.123305957183333,-0.05725453215,-0.0954593868166667,-0.199927533483333,-0.282213890816667,-0.29373270415,-0.18679307615,-0.12316266615,-0.0374642788166667,-0.123553553483333,0.000648596516666669,-0.0125383194033333,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"3",1,"LTI1-LTI2",-0.0398895801666667,-0.199016246833333,-0.248760694166667,-0.242006540833333,-0.1733808075,0.0313513331666667,-0.0525391335,-0.1525221095,-0.273622336166667,-0.2395960415,-0.253522726166667,-0.312158346166667,-0.226227094166667,-0.2088104455,-0.1882955295,-0.2383883475,-0.2961824555,-0.2476326875,-0.212935423433333,-0.140386036766667,-0.100084043433333,-0.170684556166667,-0.143028236166667,-0.243185995833333,-0.291929887833333,-0.368351918433333,-0.419111442766667,-0.4172581001,-0.247592122833333,-0.2005505895,-0.1512278875,-0.249733874833333,-0.236018084833333,-0.145796010833333,-0.111506058833333,0.0854850111666667,0.0673595578333333,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"4",1,"LIN1-LIN2",0.51742058385,0.54472299985,0.493577263183333,0.27501889525,0.216721321916667,0.320031695916667,0.385896978516667,0.341738395183333,0.297194255183333,0.418395520516667,0.445318430516667,0.40858005385,0.203632460516667,0.0472955205166667,0.0839947771833333,0.162091201183333,0.250483720516667,0.232663202516667,0.176904752783333,0.316563780116667,0.239628978116667,0.31139468385,0.238906900316667,0.35615515025,0.220191516916667,0.20548897045,0.17110371385,0.511813327183333,0.68349245585,0.94915259585,0.79757699585,0.620786271183333,0.404866991183333,0.296983925183333,0.24517765785,0.18688011585,0.221687255183333,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"5",1,"RTI3-RTI4",-0.0308057531366667,-0.24839296307,-0.154843451736667,-0.152131602496667,-0.07282635723,-0.0202257499633333,-0.00743853492999999,-0.03538626173,-0.108484731663333,-0.154543474996667,-0.0965371768633333,0.0557825098033334,0.12405528267,0.0724488580033333,-0.167752261996667,-0.17686145153,-0.07645275153,0.130574101803333,0.0596548631366667,-0.104169104196667,-0.237378786796667,-0.09496033013,-0.08525094105,-0.17754637845,-0.184051383116667,-0.107578144863333,-0.0500888348633333,-0.113967716196667,-0.198190964263333,-0.115529697596667,-0.0649007695966667,0.03934143247,0.17006484247,0.199119749136667,0.205425541803333,-0.0478760368633333,-0.148028342196667,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"6",1,"RIN9-RIN10",0.177975640833333,0.214527162833333,0.2015280155,0.149738438833333,0.138979996833333,0.243835596166667,0.324739936166667,0.251238119032533,0.102048709632533,0.0518685442992,0.145806155766667,0.215582963166667,0.187076977833333,0.0611239701666667,0.0856549521666667,0.195006972566667,0.4127699659,0.312253958566667,0.342389984833333,0.321274258166667,0.611553912166667,0.6553347175,0.8683105775,0.7815883975,0.735504502833333,0.434589958833333,0.347456334166667,0.2233617475,0.333549938166667,0.212730612833333,0.1337549995,-0.0147888418333333,0.0751569461666667,0.112379268833333,0.0958774268333333,0.0740203501666667,0.2042645875,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"7",1,"RIN1-RIN2",0.155761794333333,0.193840403,0.287688042333333,0.2656319812,0.250157123866667,0.178013533866667,0.129685211286667,0.07151091462,0.141628995286667,0.199459724333333,0.152185973933333,0.0742495472666667,-0.0354693334,0.0332548556666667,0.0103667543333333,0.167780613,0.244772555,0.315435900333333,0.276683475,0.079713113,0.157635536333333,0.160866087933333,0.225789727933333,0.1147567206,0.0732184583333333,0.0740806383333333,0.047902485,-0.0635715843333333,0.00648371566666667,0.129465935666667,0.348888936333333,0.360382126333333,0.369711653666667,0.435559046466667,0.3765866098,0.375554683133333,0.234643732333333,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"8",1,"RIN6-RIN7",-0.0652894065166667,-0.03547560585,0.03632764215,0.0412203134833333,0.0785443354833333,-0.0634018791833333,-0.197599639183333,-0.231732386516667,-0.130904110516667,-0.03679110305,-0.00920626971666667,0.0294805202833333,0.0717677796833333,0.119862037683333,0.01952100635,0.00588670948333334,0.0555882128166667,0.346702512816667,0.452980009483333,0.48575870415,0.323820722216667,0.275266750883333,0.0924079588833333,0.0690829608166666,0.0702963808166667,0.0763214268166667,0.125314153483333,0.263326171483333,0.396307333483333,0.22850897055,0.112069837216667,0.146906761216667,0.217189967483333,0.19356617415,0.168968960816667,0.175959067216667,0.04968190455,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"9",1,"LAM4-LAM5",-0.1512731585,-0.0162004057,0.333918485966667,0.573277344633333,0.553929369166667,0.2956759225,0.100776879833333,0.0707882353,0.0516516095666667,0.0965063522333333,0.0609643694333333,0.0342798405,-0.1516553995,-0.0970122788333333,0.00597962456666667,0.4861656379,0.566469504566667,0.948904535833333,0.532700601233333,0.4095330539,-0.0527424127666667,-0.00902320616666666,0.0442992391666667,-0.0266078015,-0.0450506501666667,-0.182296794833333,-0.1571117861,-0.0626329494333333,0.0154944572333333,-0.00288512990666666,-0.14786633744,-0.175413790773333,-0.105729936366667,-0.0546504601666667,-0.0692360648333333,-0.120765974833333,-0.136576919886667,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
"10",1,"LIN2-LIN3",0.0559157013333333,0.0435014246666667,0.0903709646666667,0.118732539333333,0.070151352,0.0236575706666667,-0.0772868093333333,0.0771591393333333,0.0716901946666667,0.275413252,0.113305178466667,0.0536244451333333,-0.00998622753333333,-0.04035542,0.131803778666667,0.0565570286666667,0.137587609333333,-0.000736124666666664,-0.025398902,0.0146163289333333,0.1240080296,0.184291074933333,0.14483593,0.0634095248,-0.00547663386666667,-0.0243950532,-0.0239077293333333,0.146536053333333,0.253822746666667,0.400570694666667,0.447777502666667,0.409021596,0.533960996,0.535857118666667,0.511841292,0.269302728,0.329311544666667,2625,"DG_s13",-0.797,0,1.015,1.015,10,10,10,18,1.015,"Left",10,18,8,0,8,8,0,0,0,-8,"10-10",0,-8,10,10,10,18
