sub,electrode,values,perm_p,epoch,predictor,sig,cing_pvals
IR35,LAC10-LAC11,6,0.015,choice,self_payoff,0,0
IR35,LAC6-LAC7,6,0.135,choice,self_payoff,0,0
IR35,LAC7-LAC8,6,0,choice,self_payoff,1,6
IR35,LAC8-LAC9,6,0.001,choice,self_payoff,1,6
IR35,LAC9-LAC10,6,0,choice,self_payoff,1,6
IR35,LIN5-LIN6,6,0,choice,self_payoff,1,6
IR35,LIN6-LIN7,6,0,choice,self_payoff,1,6
IR35,LIN7-LIN8,6,2,choice,self_payoff,0,0
IR35,LIN8-LIN9,6,0.154,choice,self_payoff,0,0
IR35,LIN9-LIN10,6,2,choice,self_payoff,0,0
IR35,LOF4-LOF5,6,0.001,choice,self_payoff,1,6
IR35,LOF5-LOF6,6,0.028,choice,self_payoff,0,0
IR35,LOF6-LOF7,6,2,choice,self_payoff,0,0
IR35,LOF7-LOF8,6,2,choice,self_payoff,0,0
IR35,LPC5-LPC6,6,2,choice,self_payoff,0,0
IR35,LPC6-LPC7,6,2,choice,self_payoff,0,0
IR35,LPC7-LPC8,6,2,choice,self_payoff,0,0
IR35,LPC8-LPC9,6,2,choice,self_payoff,0,0
