sub,electrode,values,perm_p,epoch,predictor,sig,cing_pvals
IR10,LOF11-LOF12,2,0.003,presentation,ineq_advent,1,2
IR16,LOF1-LOF2,3,0.095,presentation,ineq_advent,0,0
IR16,LOF2-LOF3,3,2,presentation,ineq_advent,0,0
IR16,LOF3-LOF4,3,2,presentation,ineq_advent,0,0
IR28,ROF1-ROF2,5,0.013,presentation,ineq_advent,0,0
IR35,LOF1-LOF2,6,0.009,presentation,ineq_advent,1,6
IR35,LOF2-LOF3,6,0,presentation,ineq_advent,1,6
IR35,LOF3-LOF4,6,2,presentation,ineq_advent,0,0
IR57,LOF2-LOF3,7,2,presentation,ineq_advent,0,0
IR57,LOF3-LOF4,7,2,presentation,ineq_advent,0,0
